"RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","energy_closure","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","G_plate_1_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","T_nr","R_LW_in_meas","R_LW_out_meas"
2186,1.892393,7,17286,541.1396,3,17978,-181.5611,3,17978,NA,1,-0.3355162,0.425927,3,0.5655139,0.2401028,2.962278,19.51351,64.62632,15.88479,1.966181,2.27937,19.08566,63.51163,15.85919,1.960213,2.224591,-46.32986,0.3174806,-99.9024,3.211027e-05,0.01000605,0.0003058959,86.6895,2.643788,-1.284486,1.311787,-2.679029,1.916696,-0.1585632,0.7280411,21.2111,0.8171619,249,3.131409,2.971045,244.3842,18.33022,4.615814,11.95503,815.7946,212.4537,14.56202,6.959508,0.6436576,0.772606,0,0,NA,NA,NA,NA,52.03386,-11.25128,-125.1144,19.03346,NA,0,20.49044,7.678668,2.788884,56.19675,9.885459,6.277378,95.67381,93.94516,NA,NA,NA
2187,0.3863886,2,18000,61.93095,2,18000,-70.67484,1,18000,NA,1,-1.141188,0.06333121,1,0.216662,0.2408219,0.2961419,18.93822,52.16629,8.893506,1.145163,2.197212,19.51107,50.50418,8.922395,1.147356,2.278137,-49.19217,0.3201747,-101.4482,2.264711e-05,0.007078856,0.0002191058,86.71503,11.30781,-0.6516746,0.530008,-0.8955591,0.5049756,-0.03048218,0.2374339,20.75047,0.555396,249,1.209049,1.107567,233.9577,23.46696,15.0423,3.563376,644.768,9.233354,8.495736,0.4155189,0.8953505,0.8706995,0,0,NA,NA,NA,NA,57.57967,-6.534622,-117.4821,19.02861,NA,0,20.43204,7.331819,2.402179,64.12083,9.502183,6.062759,95.67381,92.88833,NA,NA,NA
2188,0.349243,4,18000,17.67526,3,18000,-34.44769,3,18000,NA,1,-1.94892,0.03779867,9,0.1673607,0.1519159,0.2719977,18.72865,51.55956,8.546652,1.117622,2.16882,19.23588,50.0788,8.572217,1.119539,2.239316,-49.25959,0.3174179,-101.589,2.24512e-05,0.00704198,0.0002171904,86.71157,11.19778,-0.2313585,0.6574481,-0.6348499,0.2986582,-0.01022313,0.150202,20.44402,0.5566813,249,0.9027362,0.6756937,249.9765,40.6217,359.0235,2.805492,653.0814,12.766,8.297112,0.1513462,0.9090847,0.8782782,0,0,NA,NA,NA,NA,62.7201,-1.456515,-109.9818,19.02388,34.8129,0.2166667,20.38957,6.991222,1.577811,41.44585,6.699488,4.050261,95.67381,95.12802,NA,NA,NA
2189,0.2214524,1,18000,21.15141,1,18000,-44.12842,1,18000,NA,1,-2.086312,0.04031318,2,0.1718768,0.1873936,0.215385,17.36493,54.95181,8.227534,1.093632,1.990349,18.03456,52.83276,8.261379,1.096134,2.076708,-51.74077,0.3134638,-103.127,1.658695e-05,0.005281095,0.0001623127,86.71311,9.805733,0.6907735,0.4904812,-0.873136,0.3893957,0.01865913,0.1963905,19.21246,0.4398014,249,1.217837,1.113344,308.3491,23.72654,300.6509,3.222881,677.6926,5.908616,8.157052,0.1208959,0.9061962,0.8756466,0,0,NA,NA,NA,NA,67.62051,3.638907,-102.4821,19.019,12.2904,0.8333333,20.38097,6.639987,3.491716,102.1645,14.27424,8.96285,95.67381,89.44723,NA,NA,NA
2190,0.09290558,4,18000,64.53567,3,18000,-75.01125,3,18000,NA,1,-1.162322,0.2594511,1,0.4366283,0.1257329,0.8452228,18.39058,55.27651,9.268757,1.17394,2.123552,18.87006,53.75365,9.293101,1.175841,2.188224,-51.03843,0.3141692,-102.6381,1.798254e-05,0.005743688,0.0001754134,86.75134,10.12383,1.835503,0.8835877,-1.398733,0.8338733,0.04426718,0.4630051,20.13722,0.4268062,249,2.425514,2.307708,322.6911,17.85115,286.3089,6.567596,651.4888,9.965077,8.724937,0.2848236,0.9071007,0.8765758,0,0,NA,NA,NA,NA,72.35088,8.8416,-94.98223,19.01414,5.497853,0.8333333,20.30541,6.287544,2.815588,56.7786,9.971163,6.338896,95.67381,93.88389,NA,NA,NA
2191,-0.1125781,3,18000,91.80845,3,18000,-90.18088,3,18000,NA,1,-0.9822721,0.4130323,1,0.5534192,0.1203513,1.50002,18.91982,54.16984,9.456122,1.188492,2.194533,19.33498,52.87917,9.477207,1.190166,2.252322,-48.79747,0.3192172,-101.2469,2.361217e-05,0.007422637,0.0002280121,86.83172,10.62157,1.191757,1.040892,-2.517658,1.228839,-0.007528273,0.6376052,20.61848,0.2877974,249,2.971992,2.785481,295.331,20.29149,313.669,9.328093,636.6373,1.864283,8.817493,0.1919433,0.9095727,0.8785779,0,0,NA,NA,NA,NA,76.98505,14.25686,-87.48156,19.00949,3.468174,0.8333333,20.26096,5.940763,2.623842,51.6096,9.296637,5.850243,95.67381,94.4426,NA,NA,NA
2192,-0.1078038,3,18000,103.18,3,18000,-107.9416,3,18000,NA,1,-1.046149,0.2944431,1,0.4699793,0.171606,1.31503,19.37754,49.91852,8.66368,1.126633,2.25835,19.72549,48.93256,8.681196,1.127951,2.308012,-46.21326,0.3154882,-99.93321,3.111754e-05,0.009897172,0.0002970638,86.82007,11.80062,-0.2053449,1.073352,-2.596571,1.052534,-0.06418317,0.6083975,20.94325,0.4091462,249,2.813798,2.604677,265.4783,22.08194,343.5217,7.270037,633.6247,1.5419,8.345524,0.1993644,0.913067,0.8818517,0,0,NA,NA,NA,NA,81.60229,19.79157,-79.9816,19.00461,2.528108,0.8333333,20.27313,5.587083,3.029876,61.75231,10.67481,6.844857,95.67381,93.35872,NA,NA,NA
2193,-0.9999783,3,18000,171.7343,3,18000,-44.42307,6,18000,NA,1,-0.2586733,0.1676884,1,0.3562115,0.0939896,0.7053055,21.28761,48.73072,10.03662,1.23712,2.544734,21.36549,48.51951,10.04054,1.23742,2.556472,-44.26221,0.316869,-98.87302,3.881842e-05,0.01238237,0.000367183,86.80875,13.19051,-0.04212026,0.8419133,-1.770339,0.7206227,-0.02645534,0.4271957,22.70995,0.9540212,249,1.958236,1.77084,268.6371,25.05721,340.3629,4.844877,621.0142,6.639539,9.103897,0.4906329,0.9036435,0.8684028,0,0,NA,NA,NA,NA,86.38453,25.50743,-72.33816,18.99962,1.989196,0.8833333,20.07219,5.223446,2.550581,51.1204,9.12805,5.734011,95.67381,94.47073,NA,NA,NA
2194,-0.8277876,3,18000,280.5432,3,18000,-90.52391,3,18000,NA,1,-0.3226736,0.2868738,1,0.4735636,0.148839,0.9836894,24.11754,37.73013,8.776725,1.137175,3.017465,24.06182,37.89415,8.773839,1.136892,3.007794,-36.69485,0.3203475,-94.83691,8.600405e-05,0.02707813,0.0007876109,86.80411,18.70903,-1.739997,0.9175432,-1.566167,0.8982022,-0.1881424,0.5645584,25.30764,0.4817984,249,2.454491,2.341038,221.9904,17.41453,27.00958,7.793964,619.0234,4.624038,8.289411,0.545802,0.9233871,0.8918642,0,0,NA,NA,NA,NA,91.1563,31.03041,-64.9957,18.99507,1.661814,1,19.81937,4.879908,2.530364,50.5374,9.054816,5.680776,95.67381,94.53518,NA,NA,NA
2195,-0.7476642,3,18000,277.8683,3,18000,-90.42339,3,18000,NA,1,-0.3254181,0.3281595,1,0.5082138,0.1394788,0.9837893,24.4083,36.48432,8.54588,1.119398,3.071298,24.35487,36.63897,8.543104,1.119118,3.061519,-35.09148,0.3265371,-93.939,0.0001022845,0.03146688,0.0009310217,86.80594,19.42402,-1.743597,0.9248596,-1.251817,0.8884782,-0.1565886,0.5681723,25.58237,0.5825609,249,2.274601,2.146425,215.6766,19.22809,33.32339,8.003565,617.8952,5.374778,8.151546,0.5127578,0.9254074,0.8937425,0,0,NA,NA,NA,NA,96.34558,36.66231,-57.49586,18.9902,1.434811,1,20.00483,4.531017,1.943886,38.36361,7.211288,4.357813,95.67381,95.8231,NA,NA,NA
2196,-1.05383,3,18000,340.0995,3,18000,-82.57821,3,18000,NA,1,-0.242806,0.3762617,1,0.5461348,0.1193827,1.137646,25.21612,34.22461,8.313298,1.102402,3.22124,25.03942,34.61441,8.304441,1.101671,3.18811,-33.4601,0.3266561,-93.14448,0.0001202809,0.03687423,0.001087353,86.7792,20.86439,-2.009776,0.9985735,-1.240184,0.9469492,-0.213726,0.6175996,26.25078,0.2900407,249,2.510593,2.361626,211.6777,19.73068,37.3223,7.413852,614.3112,4.818633,8.006147,0.5695341,0.9269084,0.8956034,0,0,NA,NA,NA,NA,102.032,42.23454,-49.9961,18.9853,1.274157,1,19.91052,4.210474,2.036327,39.76016,7.464454,4.536377,95.67381,95.69877,NA,NA,NA
2197,-1.243327,3,18000,380.273,3,18000,-49.17971,4,18000,NA,1,-0.1293274,0.2172581,1,0.4157678,0.09374039,0.8883412,26.13302,33.16215,8.628514,1.128132,3.401878,25.93729,33.5636,8.618745,1.127327,3.363029,-32.60883,0.3286765,-92.74128,0.0001307128,0.04007308,0.001177704,86.76366,22.35703,-1.3834,0.8529666,-1.775112,0.8843603,-0.158546,0.5167567,27.18109,0.4196863,249,2.392061,2.250513,232.0696,19.70383,16.93039,7.00725,609.7255,6.596671,8.167712,0.7638233,0.9297329,0.8985795,0,0,NA,NA,NA,NA,108.4642,47.68135,-42.49578,18.98055,1.158024,1,20.07739,3.887593,2.966028,57.86139,10.32591,6.584783,95.67381,93.80541,NA,NA,NA
2198,-1.397903,7,18000,426.6869,7,18000,-22.09969,7,18000,NA,1,-0.0517937,0.1477306,7,0.343005,0.05110721,1.097523,26.90796,32.41161,8.930082,1.153623,3.560371,26.6097,32.98945,8.915258,1.15241,3.498925,-32.50467,0.3276471,-92.70657,0.0001336405,0.04053891,0.001202744,86.71983,23.46515,-1.480001,0.7514919,0.5250323,1.191153,-0.1208172,0.4598483,27.88479,0.3230489,249,1.90555,1.570374,160.4678,33.97124,88.53217,6.92379,604.8989,8.804301,8.33097,0.9663855,0.9267362,0.8948513,0,0,NA,NA,NA,NA,115.9926,52.90755,-34.99556,18.97576,1.072847,1,20.05519,3.596913,2.278764,42.72459,8.100669,4.98288,95.67381,95.43006,NA,NA,NA
2199,-1.368749,3,17995,421.1922,3,17995,-54.63535,3,17995,NA,1,-0.1297159,0.2763667,1,0.4694651,0.09243943,1.316916,27.01925,30.04946,7.943576,1.076848,3.583601,26.87666,30.32193,7.936501,1.076277,3.554316,-32.21159,0.328431,-92.78547,0.0001368781,0.04163085,0.001230749,86.70809,24.78039,-2.103804,1.052435,1.411857,1.079151,-0.193409,0.6013695,28.06857,0.3345206,249,2.70268,2.533637,146.1344,20.25752,102.8655,8.991288,606.9955,6.664389,7.773547,0.7398555,0.9250708,0.892998,0,0,NA,NA,NA,NA,125.1077,57.76982,-27.49579,18.97086,1.011438,1,20.11795,3.328404,2.959565,57.37151,10.28334,6.552716,95.67381,93.86507,NA,NA,NA
2200,-1.199367,7,18000,373.3592,7,18000,-6.396014,7,18000,NA,1,-0.017131,0.1901359,7,0.3903849,0.01307989,1.383086,27.38452,28.6159,7.514951,1.047699,3.661428,27.22743,28.88194,7.50725,1.047121,3.628144,-31.00722,0.3287719,-92.18782,0.0001535473,0.04674643,0.001373765,86.70068,25.81022,-2.025198,1.089739,0.7549055,1.144641,-0.1882416,0.5181101,28.38816,0.3440474,249,2.410262,2.161318,159.5567,26.03179,89.44336,8.037524,606.5547,8.006001,7.553896,0.8605426,0.9247668,0.8926686,0,0,NA,NA,NA,NA,136.4446,62.04703,-19.99549,18.96606,0.9684212,1,20.15743,3.119384,3.135149,57.42567,10.61817,6.777811,95.67381,93.92356,NA,NA,NA
2201,-1.345449,9,18000,423.0178,9,18000,1.300938,9,18000,NA,1,0.003075375,0.08843616,7,0.2665055,-0.0039048,0.7215605,27.87607,28.21092,7.674778,1.063117,3.768141,27.50641,28.80964,7.656719,1.061773,3.68773,-30.59461,0.3299327,-91.88818,0.0001616403,0.04871776,0.001443005,86.67574,26.25957,-1.116372,0.7853655,0.3736391,0.8350654,-0.08213119,0.3591487,28.68489,0.3173252,249,1.455394,1.177244,161.4952,35.41068,87.50482,5.14065,604.9733,10.42529,7.65248,1.128736,0.9248696,0.8923271,0,0,NA,NA,NA,NA,150.6155,65.40643,-12.49504,18.96131,0.940415,1,20.22667,2.961359,2.198227,36.18773,7.488221,4.586855,95.67381,96.33812,NA,NA,NA
2202,-1.43337,9,17994,474.7311,9,17994,-1.298828,9,17994,NA,1,-0.002735924,0.100704,7,0.284699,0.003657268,1.064476,28.11299,27.76168,7.595441,1.060518,3.820592,27.82719,28.22959,7.581459,1.059461,3.758074,-30.17116,0.3287586,-91.80519,0.0001646405,0.05077096,0.001468404,86.6383,26.98613,-1.29119,0.839579,0.40044,1.120622,-0.1023171,0.4102016,29.00493,0.4450379,249,1.749796,1.351861,162.7697,38.62756,86.23032,5.994997,607.389,11.0742,7.627851,1.267946,0.9221342,0.8923672,0,0,NA,NA,NA,NA,167.651,67.41984,-4.995251,18.95639,0.9256172,1,20.12547,2.874064,2.478106,41.44432,8.355372,5.198193,95.67381,95.74055,NA,NA,NA
2203,-1.56893,1,18000,526.087,1,18000,-20.46169,2,18000,NA,1,-0.03889412,0.1602617,1,0.3590533,0.04566007,1.132269,28.88656,26.87123,7.813184,1.073624,3.995938,28.46534,27.53802,7.792597,1.072055,3.900726,-30.38231,0.3298751,-91.84463,0.0001647337,0.0498019,0.001469341,86.61005,28.2867,-0.6772198,0.8924904,1.322075,1.132557,-0.06080803,0.4304794,29.66,0.4990319,249,1.815089,1.485428,117.1233,34.51991,131.8766,6.295549,605.3065,10.19408,7.702375,1.165762,0.9237611,0.8908848,0,0,NA,NA,NA,NA,186.2384,67.71717,2.504524,18.95151,0.9233218,1,20.25361,2.873091,1.921665,35.51289,6.972356,4.170412,95.67381,96.23896,NA,NA,NA
2204,-1.769437,3,18000,476.785,3,18000,-59.82777,4,18000,NA,1,-0.1254817,0.1388211,2,0.3332396,0.1430441,0.8683323,28.83132,27.62697,8.109704,1.100265,3.983351,28.19844,28.68154,8.078604,1.097803,3.840943,-31.79519,0.3322135,-92.68313,0.0001453951,0.04375486,0.001303902,86.58742,27.43139,0.04284965,0.7584184,1.298085,1.019721,-0.0347509,0.3487622,29.42116,0.5106418,249,1.574876,1.298795,88.10937,33.91407,160.8906,6.316811,604.4888,15.36032,7.894938,1.450733,0.9234149,0.8905272,0,0,NA,NA,NA,NA,204.0043,66.23376,10.00527,18.94683,0.9333547,1,20.31663,2.959729,1.673647,33.67259,6.417847,3.792933,95.67381,96.30896,NA,NA,NA
2205,-1.378018,3,18000,390.5883,3,18000,-42.10693,7,18000,NA,1,-0.1078038,0.06840779,7,0.2346706,0.1438707,0.5490931,29.31574,26.09178,7.59914,1.067522,4.098892,28.43659,27.41679,7.556353,1.064299,3.894279,-30.36739,0.332737,-91.76365,0.0001737657,0.05113843,0.001544866,86.54171,28.2998,-0.01049804,0.5983984,0.3057784,0.8327513,-0.02352805,0.2159421,29.6234,0.4985992,249,0.917022,0.3059582,91.96629,66.12084,157.0337,3.702884,604.3779,16.0959,7.647874,1.620363,0.9236129,0.8905232,0,0,NA,NA,NA,NA,219.1606,63.26465,17.50506,18.94191,0.9560444,1,20.14174,3.130567,0.1744857,4.314408,1.610794,0.4521017,95.67381,107.4885,NA,NA,NA
2206,-1.43916,3,18000,435.2204,3,18000,-49.43655,4,18000,NA,1,-0.1135897,0.0204492,3,0.1287146,0.3099314,0.542946,29.86656,24.31251,6.961611,1.026878,4.228928,28.99791,25.65371,6.919207,1.023571,4.023883,-28.97443,0.3301398,-91.27016,0.0001937401,0.05792752,0.001713978,86.48744,30.00312,0.3078503,0.5089231,0.1809571,0.8832151,-0.01122432,0.2163801,30.14171,0.4674175,249,0.9713277,0.3570976,30.44726,64.41213,218.5527,2.90005,605.437,15.63954,7.343532,1.765189,0.9251161,0.8920259,0,0,NA,NA,NA,NA,231.3682,59.24397,25.00485,18.93702,0.993057,1,20.16229,3.391083,0.7258625,19.60932,3.879683,2.031937,95.67381,97.50129,NA,NA,NA
2207,-1.555048,9,18000,483.7426,9,18000,-20.87834,9,18000,NA,1,-0.04316003,0.03524673,9,0.1690164,0.09971759,0.652279,30.2913,26.90957,8.859807,1.16719,4.334536,29.47041,28.25699,8.819252,1.163701,4.133845,-29.09608,0.3301279,-91.342,0.0001843549,0.0563943,0.001636124,86.41818,29.70144,-0.4371487,0.8428522,0.02023627,0.7256272,-0.03585703,0.2600446,30.77508,0.3646683,249,1.020552,0.4376168,177.3497,61.21778,71.65033,4.339279,592.5036,17.26745,8.334028,1.859975,0.9263759,0.8932779,0,0,NA,NA,NA,NA,241.1355,54.54119,32.50559,18.93229,1.046943,1,20.12845,3.727855,0.8212692,13.92384,3.493727,1.716882,95.67381,98.71575,NA,NA,NA
2208,-1.065463,9,18000,360.956,9,18000,-46.96928,9,18000,NA,1,-0.1301247,0.03525596,9,0.1694732,0.2248785,0.6260092,30.03535,24.97856,7.556598,1.064974,4.270278,29.87627,25.32317,7.548412,1.064115,4.232994,-27.98126,0.3315693,-90.72632,0.0002060514,0.06258392,0.001819952,86.36813,31.68879,-0.850683,0.637271,-0.07932745,0.8769503,-0.07169243,0.2772401,31.07076,0.4988946,249,1.208075,0.8543733,185.3275,43.82852,63.67249,4.739328,598.5949,13.26796,7.611838,1.615263,0.9219035,0.8924973,0,0,NA,NA,NA,NA,249.1198,49.4124,40.00557,18.92741,1.122361,1,20.15497,4.126025,2.37995,60.87243,9.304432,5.912737,95.67381,93.22765,NA,NA,NA
2209,-0.5849936,7,18000,192.7903,4,18000,-64.31338,3,18000,NA,1,-0.3335924,0.1177902,4,0.3079275,0.1674582,0.9556998,29.7872,26.78377,8.349603,1.125776,4.210026,29.4745,27.48919,8.333501,1.124077,4.138862,-30.94832,0.3329377,-92.1627,0.0001573469,0.04759283,0.001406407,86.34543,30.14785,-0.01284601,1.046306,0.2545046,0.8648868,-0.01999635,0.2619415,30.73515,0.7401098,249,1.199366,0.2548289,92.88982,71.88175,156.1102,4.684951,593.9461,17.35729,8.052988,1.791875,0.924836,0.8917156,0,0,NA,NA,NA,NA,255.8636,44.02237,47.50536,18.92251,1.226226,1,20.17257,4.573207,0.05753739,2.118243,0.747448,0.1599641,95.67381,163.5865,NA,NA,NA
2210,-0.8306878,3,18000,233.5904,3,18000,-65.07861,4,18000,NA,1,-0.2786014,0.05346638,7,0.2069505,0.2508937,0.4246752,29.50548,28.25562,8.865465,1.167448,4.142328,29.23329,29.03927,8.850943,1.165648,4.084377,-32.14488,0.3318341,-92.73993,0.0001479522,0.04367441,0.001324122,86.33131,29.18729,-0.4538103,0.7073686,-0.3262702,0.5599748,-0.02091768,0.1881712,30.53972,0.9172398,249,0.9482498,0.5589248,215.7145,51.90148,33.28552,3.031436,591.798,20.70467,8.359272,1.916122,0.9267455,0.894518,0,0,NA,NA,NA,NA,261.7606,38.47829,55.00573,18.91772,1.369355,1,20.15797,5.044551,0.7466797,18.20626,3.804903,1.957068,95.67381,97.79679,NA,NA,NA
2211,-0.6124586,3,18000,186.3126,3,18000,-70.78814,3,18000,NA,1,-0.3799428,0.05859402,1,0.2147143,0.2583653,0.2852664,27.4346,36.71104,11.27214,1.347382,3.676468,27.24628,37.24655,11.26229,1.346259,3.638243,-36.50698,0.3315684,-94.89445,9.29099e-05,0.02797682,0.0008487444,86.30908,22.91984,0.2676741,0.4850876,-1.008382,0.5270659,-0.003239688,0.2396336,28.74749,1.07331,249,1.130049,1.043305,284.8662,22.44172,324.1338,3.626853,596.5746,18.9473,9.712485,0.9920506,0.9256912,0.8933899,0,0,NA,NA,NA,NA,267.0876,32.85451,62.50591,18.91289,1.570112,1,20.18268,5.56526,2.21295,57.90492,8.813695,5.565598,95.67381,93.48901,NA,NA,NA
2212,0.01790744,1,17994,207.0949,2,17994,-256.8193,2,17994,NA,1,-1.240105,1.390685,3,1.047353,0.1926451,11.14419,24.33309,36.28812,8.394392,1.108767,3.066109,24.49536,36.02045,8.402932,1.109351,3.098151,-35.61437,0.329449,-94.1112,9.937865e-05,0.02998415,0.0009059102,86.42471,19.888,5.115696,3.886095,-2.571059,2.397552,0.1120372,1.199325,25.71841,1.669919,249,6.082057,5.725443,333.3168,19.61368,275.6832,23.48679,625.3444,4.089396,8.074467,0.5886462,0.9131707,0.8866742,0,0,NA,NA,NA,NA,272.0435,27.20572,70.0057,18.90798,1.865413,1,20.22509,6.117221,3.028723,58.34959,10.4761,6.689188,95.67381,93.76627,NA,NA,NA
2213,1.740305,2,7162,366.7352,2,7162,-297.3618,1,7162,NA,1,-0.8108352,0.7287723,5,0.7381777,0.2999994,8.355503,17.97696,48.3646,8.533905,1.222201,2.076262,19.97757,42.04992,6.56704,0.9801024,2.351031,-47.72429,0.3274468,-100.4614,2.93213e-05,0.008792715,0.0002802052,86.51315,13.70929,3.637276,3.414698,-3.934329,2.031168,0.008788323,0.9618739,21.03983,1.344122,249,5.861953,5.358047,312.7533,23.74862,296.2467,18.11893,715.0783,40.59365,9.102219,0.831234,0.3161978,0.4936375,3.302,0,NA,NA,NA,NA,276.7322,21.62956,77.4338,18.90314,2.315276,0.8555555,20.44067,6.684555,4.652789,93.14821,16.10915,10.39887,95.67381,90.24966,NA,NA,NA
2214,0.1074296,3,18000,183.8783,3,18000,-192.8792,3,18000,NA,1,-1.04895,0.5137759,1,0.621913,0.2325452,1.885222,18.53658,47.06289,7.024941,1.007833,2.142668,19.05988,45.67864,7.050982,1.009601,2.21465,-46.40202,0.3204222,-99.84409,3.102077e-05,0.009717168,0.0002963335,86.4421,12.05049,-2.426187,1.187782,-3.60478,1.290649,-0.2739873,0.8329722,20.15152,0.4798715,249,4.472998,4.345206,236.0574,13.69108,12.9426,10.48393,623.3675,1.857912,7.487079,0.2609577,0.9092226,0.8787055,0,0,NA,NA,NA,NA,281.4135,15.99352,85.02108,18.89833,3.089421,0.8333333,20.19266,7.341616,4.382622,88.23193,15.18811,9.819387,95.67381,90.71258,NA,NA,NA
2215,0.2159886,3,18000,157.3989,3,18000,-156.765,3,18000,NA,1,-0.9959721,0.3408755,1,0.5116928,0.2343844,1.585104,19.82574,40.65675,6.070706,0.9437391,2.321936,20.15967,39.92715,6.087064,0.9447603,2.371384,-41.85538,0.3178309,-97.46017,5.001477e-05,0.01580079,0.0004685178,86.42019,14.26624,-1.371007,1.012776,-2.775448,1.316723,-0.1406287,0.640883,21.18495,0.5252723,249,3.213306,3.095603,243.7116,15.50251,5.288391,10.05893,627.5518,3.525476,6.979974,0.2462429,0.9160966,0.8854423,0,0,NA,NA,NA,NA,286.0197,10.53574,92.50629,18.89343,4.626828,1,20.06022,7.977385,3.472451,71.61538,12.10253,7.868848,95.67381,92.35509,NA,NA,NA
2216,-0.6878479,9,17923,-119.1251,9,17981,-31.56577,9,17981,NA,1,0.26498,0.02411953,9,0.1351689,0.1761937,0.5244316,20.00732,42.90613,9.688677,1.332107,2.348646,19.98551,42.30716,9.685135,1.329743,2.351102,-45.02539,0.3199129,-99.04502,3.772662e-05,0.01165077,0.0003570584,86.41831,10.2136,-0.6804261,0.4411507,0.08175837,0.9071268,-0.03581868,0.1771167,21.42997,0.7075007,249,1.09423,0.6853191,173.1483,49.51593,75.85165,4.495617,682.2054,85.76395,9.851669,5.908813,0.6405861,0.7596077,0,0,NA,NA,NA,NA,290.6059,5.346336,99.84754,18.8886,8.795929,0.9,20.03015,8.525388,2.213837,71.89582,9.401012,6.025356,95.67381,92.03413,NA,NA,NA
2217,-1.393467,7,18000,-189.6714,7,18000,-55.45792,3,18000,NA,1,0.2923895,0.03222272,8,0.1553527,0.2663094,1.603032,19.53308,50.4786,10.88056,1.398348,2.280504,19.56893,49.20776,10.88084,1.397191,2.289019,-47.62753,0.3184481,-100.427,2.693067e-05,0.008485978,0.0002586471,86.41351,8.918283,0.73517,1.388831,-0.7365328,1.086706,0.02173561,0.3102929,21.08624,0.7687247,249,1.806069,1.040652,314.9469,52.73111,294.0531,6.510686,698.6221,76.4887,10.3536,4.61514,0.7404091,0.7984331,0,0,NA,NA,NA,NA,295.5496,0.1612907,107.5215,18.88377,32.67719,0.475,20.06295,8.985016,3.55971,127.0074,15.7654,9.726136,95.67381,87.57549,NA,NA,NA
2218,0.3065616,1,18000,51.03086,1,18000,-76.81205,1,18000,NA,1,-1.505208,0.1298369,1,0.3110085,0.1832609,0.6026773,18.50372,52.13867,8.506243,1.114554,2.138195,18.94109,50.8454,8.528292,1.116199,2.198132,-48.71101,0.3145848,-101.0572,2.358341e-05,0.007480278,0.0002276317,86.46214,10.81933,1.477419,0.7180274,-1.272712,0.7491008,0.04194358,0.3586631,20.14791,0.4502887,249,2.078485,1.950012,319.257,20.138,289.743,6.436843,647.5578,4.544404,8.280715,0.1495819,0.9106064,0.8793227,0,0,NA,NA,NA,NA,300.6011,-5.048036,115.0212,18.87885,NA,0,20.08579,9.252892,3.56662,80.22939,12.90525,8.348558,95.67381,91.45493,NA,NA,NA
2219,0.5917559,4,18000,61.86606,3,18000,-130.2782,3,18000,NA,1,-2.105811,0.216049,8,0.4022947,0.2416184,1.250183,18.29334,49.92876,7.671786,1.053132,2.110679,18.7095,48.75008,7.692636,1.054609,2.167036,-47.46948,0.3163681,-100.358,2.723727e-05,0.008622245,0.0002614258,86.46244,11.12426,0.39775,1.228292,-1.841893,0.8968481,-0.01727611,0.4328152,19.84846,0.5825335,249,2.25065,1.884352,282.1857,32.67747,326.8143,7.314035,642.7422,6.536889,7.829984,0.1756177,0.9116686,0.880539,0,0,NA,NA,NA,NA,305.9384,-9.808913,122.521,18.8739,NA,0,20.10035,9.29984,2.23791,48.18789,8.362015,5.202087,95.67381,94.67544,NA,NA,NA
2220,0.3004748,1,18000,36.28074,1,18000,-76.34341,1,18000,NA,1,-2.104241,0.0899422,1,0.2584044,0.2184611,0.4708004,17.20309,51.77777,7.205056,1.020013,1.970206,17.70283,50.29321,7.230101,1.021743,2.033947,-49.38383,0.3164497,-101.5572,2.201711e-05,0.006939495,0.0002131316,86.50295,10.12204,0.5963631,0.7223216,-1.589713,0.5781196,0.002251794,0.292626,18.80182,0.4904863,249,1.837908,1.697896,290.563,22.35664,318.437,5.016489,654.4463,4.995286,7.612142,0.1523709,0.909004,0.8776225,0,0,NA,NA,NA,NA,311.6252,-14.22904,130.0215,18.86911,NA,0,20.15366,9.175045,3.722169,92.94759,14.19187,9.035507,95.67381,90.24113,NA,NA,NA
